comment,disabled,penalties_yellow,shoots,tech_fouls,match_num,no_show,climb_attempt,climbs,pyramid,high,middle,low,miss,auto_high,auto_middle,auto_low,auto_miss,fouls,defends,penalties_red,team,floor_pickup,match_type,alliance
,False,0,True,0,16,False,0,False,0,0,0,0,0,0,2,0,0,0,False,0,2845,False,q,Red,None,None,None,None,None
fast,False,0,True,0,17,False,0,True,0,0,5,0,5,0,0,0,0,0,False,0,4009,False,q,Red,None,None,None,None,None
drove around in quarter circles for over half the match; then they attempted to play defense and did ok,False,0,False,0,17,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4217,False,q,Blue,None,None,None,None,None
NOOOOO... communications; why?,True,0,True,0,19,False,0,False,0,1,0,0,2,0,0,0,3,0,False,0,2062,False,q,Red,None,None,None,None,None
played defensively; have a climber but didn't use it,False,0,False,0,18,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3122,False,q,Red,None,None,None,None,None
climber broke,False,0,True,0,18,False,0,False,0,0,0,0,7,0,0,0,3,0,False,0,2705,False,q,Red,None,None,None,None,None
little movement,False,0,False,0,17,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3788,False,q,Blue,None,None,None,None,None
,False,0,False,0,20,False,2,True,0,0,0,0,0,0,0,0,0,0,False,0,4182,False,q,Red,None,None,None,None,None
,False,0,False,0,19,False,1,True,0,0,0,0,0,0,0,0,0,0,False,0,2177,False,q,Blue,None,None,None,None,None
,False,0,True,0,19,False,0,False,0,3,0,0,4,2,0,0,1,0,False,0,3276,False,q,Red,None,None,None,None,None
very efficient feeding; quick hanging,False,0,True,0,18,False,1,True,0,3,0,0,5,2,0,0,1,0,False,0,2977,False,q,Blue,None,None,None,None,None
"insanely good",False,0,True,0,20,False,1,True,0,5,0,0,11,2,0,0,1,0,False,0,2052,False,q,Red,None,None,None,None,None
,False,0,False,0,20,False,1,True,0,0,0,0,0,1,0,0,1,0,True,0,4054,False,q,Red,None,None,None,None,None
,False,0,True,0,19,False,0,True,0,0,0,0,2,0,0,0,2,0,False,0,3755,False,q,Red,None,None,None,None,None
during auto robot tried to shoot; but shooter wasn't powerful enough; played defense rest of match,False,0,True,0,17,False,0,False,0,0,0,0,0,0,0,0,3,0,True,0,4511,False,q,Red,None,None,None,None,None
It is a box. ,True,0,False,0,19,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,2506,False,q,Red,None,None,None,None,None
,False,0,True,0,20,False,0,True,0,1,0,0,6,2,0,0,1,0,False,0,2220,False,q,Blue,None,None,None,None,None
played defense the whole time; it appeared to have a shooter but didn't use it,False,0,False,0,18,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3840,False,q,Red,None,None,None,None,None
Tipped over.,True,0,True,0,19,False,0,False,0,0,0,0,0,1,0,0,1,0,False,0,4539,False,q,Red,None,None,None,None,None
Good autonomous | Controls problem,False,0,True,0,20,False,0,False,0,0,0,0,0,3,0,0,0,0,False,0,4215,False,q,Red,None,None,None,None,None
,False,0,False,0,20,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4215,False,q,Red,None,None,None,None,None
Tall and top heavy | Tipped over and pieces went everywhere,False,0,True,0,21,False,0,False,0,0,0,0,0,0,0,0,2,0,True,0,2845,False,q,Red,None,None,None,None,None
Goes up corner | dumper as a shooter,False,0,True,0,22,False,1,True,0,0,0,2,0,0,0,0,0,0,False,0,1714,False,q,Red,None,None,None,None,None
robot did defense the whole match,False,0,False,0,21,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,537,False,q,Red,None,None,None,None,None
,True,0,False,0,22,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,4238,False,q,Red,None,None,None,None,None
dumper design,False,0,True,0,22,False,1,True,0,0,0,1,2,0,0,0,0,0,False,0,4728,False,q,Red,None,None,None,None,None
,False,0,True,0,21,False,0,False,0,2,0,0,3,2,0,0,1,0,False,0,93,False,q,Red,None,None,None,None,None
,False,0,True,0,22,False,0,False,0,0,3,0,2,0,0,0,0,0,False,0,2264,False,q,Red,None,None,None,None,None
Just drove around not doing anything,False,0,False,0,21,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,4230,False,q,Blue,None,None,None,None,None
appears to have a shooter; didn't use it,False,0,False,0,21,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4511,False,q,Red,None,None,None,None,None
Too agressive,False,0,False,0,22,False,0,False,0,0,0,0,0,0,0,0,1,1,True,0,3212,False,q,Blue,None,None,None,None,None
,False,0,True,0,22,False,0,False,0,0,2,0,0,0,1,0,2,0,False,0,4011,False,q,Red,None,None,None,None,None
Tried to climb but got stuck,False,0,True,0,23,False,0,True,0,0,0,0,2,1,0,0,2,0,False,0,4181,False,q,Blue,None,None,None,None,None
great shooter; quick; ,False,0,True,0,23,False,1,True,0,0,11,0,0,0,3,0,0,0,False,0,4009,False,q,Blue,None,None,None,None,None
Lost their battery,True,0,False,0,24,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,3754,False,q,Blue,None,None,None,None,None
rookie team,False,0,False,0,23,False,0,False,0,0,0,0,2,0,0,0,0,0,False,0,4845,False,q,Red,None,None,None,None,None
shoots well; quick climb,False,0,True,0,24,False,1,True,0,2,0,0,6,2,0,0,1,0,False,0,3883,False,q,Blue,None,None,None,None,None
failed climb,False,0,False,0,24,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,3294,False,q,Red,None,None,None,None,None
,False,0,True,0,23,False,1,True,0,0,0,3,2,0,0,0,0,0,False,0,3054,False,q,Red,None,None,None,None,None
,False,0,True,0,23,False,1,True,0,3,0,0,4,0,0,0,2,0,False,0,4228,False,q,Red,None,None,None,None,None
,False,0,True,0,24,False,0,False,0,1,0,0,3,1,0,0,1,0,False,0,3102,False,q,Red,None,None,None,None,None
really good shooter,False,0,True,0,24,False,1,True,0,8,0,0,0,1,0,0,2,0,False,0,3277,False,q,Blue,None,None,None,None,None
,False,0,False,0,25,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4703,False,q,Red,None,None,None,None,None
Good shooter; slow pickup,False,0,True,0,25,False,0,False,0,1,0,0,1,3,0,0,0,0,False,0,2538,True,q,Blue,None,None,None,None,None
very top heavy | okay shooter,False,0,True,0,26,False,0,False,0,0,0,1,1,0,0,0,0,0,False,0,4230,False,q,Blue,None,None,None,None,None
very close with all shots,False,0,True,0,26,False,1,True,0,2,0,0,6,1,0,0,2,0,False,0,2977,False,q,Blue,None,None,None,None,None
Can only get the low goals,False,0,True,0,25,False,0,False,0,0,0,8,0,0,0,0,1,0,False,0,3828,False,q,Red,None,None,None,None,None
stalled out a few times,False,0,False,0,25,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4217,False,q,Red,None,None,None,None,None
just drove around,False,0,False,0,26,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,3840,False,q,Blue,None,None,None,None,None
did nothing,False,0,False,0,26,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,4238,False,q,Red,None,None,None,None,None
broke down,True,0,True,0,25,False,0,False,0,0,0,2,0,0,0,0,0,0,False,0,4741,True,q,Red,None,None,None,None,None
didn't really do anything,False,0,True,0,25,False,0,False,0,0,0,0,0,0,1,0,0,0,False,0,3740,False,q,Red,None,None,None,None,None
,False,0,True,0,26,False,1,True,0,0,0,3,0,0,0,0,0,0,False,0,1714,False,q,Red,None,None,None,None,None
invalid climb,False,0,False,0,26,False,2,True,0,0,0,0,0,0,0,0,0,0,False,0,4182,False,q,Red,None,None,None,None,None
,False,0,False,0,27,False,1,True,0,0,0,0,0,2,0,0,1,0,False,0,4054,False,q,Red,None,None,None,None,None
,False,0,False,0,27,False,0,False,0,0,0,2,0,0,0,0,0,0,True,0,4845,False,q,Blue,None,None,None,None,None
,False,0,False,0,28,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,537,False,q,Red,None,None,None,None,None
started the match halfway on the pyramid | they didn't move | their alliance tried to get them off,True,0,False,0,27,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,2506,False,q,Blue,None,None,None,None,None
,False,0,False,0,28,False,3,True,0,0,0,0,0,0,0,0,0,0,False,0,2177,False,q,Blue,None,None,None,None,None
didn't do much | played some defense | failed to climb,False,0,False,0,28,False,0,True,0,0,0,0,0,0,0,0,0,0,True,0,4818,False,q,Blue,None,None,None,None,None
,False,0,True,0,27,False,0,False,0,0,0,0,0,0,1,0,0,0,True,0,2845,False,q,Red,None,None,None,None,None
broke other alliance member,False,0,True,0,27,False,0,True,0,2,0,0,2,2,0,0,1,0,False,0,4215,False,q,Red,None,None,None,None,None
,False,0,True,0,28,False,0,False,0,0,0,0,2,0,0,0,2,0,True,0,3755,False,q,Red,None,None,None,None,None
slow with poor defence,False,0,False,0,28,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4260,False,q,Red,None,None,None,None,None
strafing; efficient feeding,False,0,True,0,28,False,1,True,0,0,2,0,4,0,3,0,0,0,False,0,4009,False,q,Red,None,None,None,None,None
Fast drive and good shooter | Driver seems to know what they're doing | They rammed a blue alliance robot into the red pyramid,False,0,True,1,29,False,0,False,0,4,2,0,2,1,0,0,2,0,False,0,4228,False,q,Red,None,None,None,None,None
broke halfway through match,True,0,True,0,30,False,0,False,0,0,0,2,0,0,0,0,0,0,True,0,4741,False,q,Red,None,None,None,None,None
only takes one disk at a time due to floor pickup,False,0,True,0,29,False,0,False,0,1,0,0,1,1,0,0,1,0,False,0,2538,True,q,Blue,None,None,None,None,None
Very quick | efficient feeding,False,0,True,0,29,False,1,True,0,7,0,0,4,3,0,0,0,0,False,0,2052,False,q,Blue,None,None,None,None,None
,False,0,True,0,30,False,0,False,0,4,0,0,3,0,0,0,2,0,False,0,3102,False,q,Blue,None,None,None,None,None
,False,0,True,0,30,False,1,True,0,2,0,0,1,1,0,0,3,0,False,0,4181,False,q,Blue,None,None,None,None,None
,False,0,True,0,29,False,0,False,0,0,0,0,4,0,0,0,3,0,True,0,2062,False,q,Red,None,None,None,None,None
,False,0,True,0,30,False,3,True,0,4,0,0,1,0,0,0,0,0,False,0,2705,False,q,Red,None,None,None,None,None
,False,0,True,0,29,False,1,True,0,0,5,0,1,0,3,0,0,0,False,0,4011,False,q,Red,None,None,None,None,None
got stuck under pyramid,False,0,False,0,29,False,0,True,0,0,0,0,0,0,0,0,0,0,True,0,3122,False,q,Red,None,None,None,None,None
frisbee jammed,False,0,True,0,30,False,0,False,0,2,0,0,2,3,0,0,0,0,False,0,2526,False,q,Red,None,None,None,None,None
touched robot on tower,False,0,True,1,30,False,1,True,0,0,0,0,0,2,0,0,1,0,False,0,2220,False,q,Blue,None,None,None,None,None
Very solid robot | hangs easily and quickly | 100% accurate,False,0,True,0,31,False,1,True,0,8,0,0,0,0,0,0,0,0,False,0,3883,False,q,Red,None,None,None,None,None
very little movement,False,0,False,0,27,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,3846,False,q,Blue,None,None,None,None,None
top heavy,False,0,True,0,32,False,0,False,0,0,0,1,0,0,0,0,1,0,False,0,3828,False,q,Blue,None,None,None,None,None
communications problems,True,0,False,0,31,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4217,False,q,Red,None,None,None,None,None
did nothing for awhile; then tipped over by itself. ,False,0,False,0,32,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,3294,False,q,Red,None,None,None,None,None
shoot between the driver station and pyramid; good auto and shooter,False,0,True,0,31,False,0,False,0,5,0,0,1,3,0,0,0,0,False,0,3277,False,q,Red,None,None,None,None,None
,False,0,False,0,31,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,3381,False,q,Blue,None,None,None,None,None
,False,0,True,0,32,False,0,False,0,1,0,0,2,2,0,0,1,0,False,0,1816,False,q,Red,None,None,None,None,None
,False,0,True,0,31,False,1,True,0,6,0,0,1,2,0,0,1,0,False,0,3276,False,q,Red,None,None,None,None,None
after their fall from their last match; can still climb good but are more cautious,False,0,False,0,32,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,3018,False,q,Red,None,None,None,None,None
,False,0,True,0,32,False,1,True,0,0,0,1,1,0,0,0,0,0,True,0,4728,False,q,Red,None,None,None,None,None
,False,0,True,0,32,False,0,False,0,0,0,3,0,0,0,0,0,0,False,0,3054,False,q,Red,None,None,None,None,None
,False,0,False,0,33,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4703,False,q,Red,None,None,None,None,None
Last 30s was spent attempting and failing to climb,False,0,True,0,33,False,0,True,0,0,1,0,0,0,1,0,0,0,False,0,3740,False,q,Blue,None,None,None,None,None
has a narrow feeder slot so Frisbees sometimes go in. ,False,0,True,0,34,False,0,False,0,0,3,0,3,0,1,0,2,0,False,0,4511,False,q,Blue,None,None,None,None,None
Not a lot of movement,False,0,False,0,33,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,3754,False,q,Red,None,None,None,None,None
attempted 30 hang; didn't make it,False,0,True,0,34,False,2,True,0,3,0,0,1,2,0,0,0,0,False,0,2705,False,q,Blue,None,None,None,None,None
